target,location,form,form_arabic,LEM,POS,NUMBER,PGN,kind
Qaala,12:98:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,12:99:8,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,12:100:8,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,12:108:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,13:7:1,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,13:16:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,13:16:6,quli,قُلِ,qaAla,V,S,2MS,primary
Qaala,13:16:8,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,13:16:19,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,13:16:38,quli,قُلِ,qaAla,V,S,2MS,primary
Qaala,13:27:1,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,13:27:10,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,13:30:18,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,13:33:12,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,13:36:13,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,13:43:1,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,13:43:6,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,14:6:2,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,14:8:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,14:9:25,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,14:10:1,qaAlato,قَالَتْ,qaAla,V,S,3FS,primary
Qaala,14:10:18,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,14:11:1,qaAlato,قَالَتْ,qaAla,V,S,3FS,primary
Qaala,14:13:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,14:21:4,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,14:21:21,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,14:22:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,14:30:7,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,14:31:1,qul,قُل,qaAla,V,S,2MS,primary
Qaala,14:35:2,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,14:44:6,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,15:6:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,15:15:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,15:28:2,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,15:32:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,15:33:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,15:34:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,15:36:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,15:37:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,15:39:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,15:41:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,15:52:4,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,15:52:6,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,15:53:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,15:54:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,15:55:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,15:56:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,15:57:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,15:58:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,15:62:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,15:63:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,15:68:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,15:70:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,15:71:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,15:89:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,15:97:7,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,16:24:2,qiyla,قِيلَ,qaAla,V,S,3MS,primary
Qaala,16:24:7,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,16:27:5,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,16:27:12,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,16:30:1,qiyla,قِيلَ,qaAla,V,S,3MS,primary
Qaala,16:30:7,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,16:32:5,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,16:35:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,16:40:7,n~aquwla,نَّقُولَ,qaAla,V,P,1P,primary
Qaala,16:51:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,16:86:6,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,16:101:10,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,16:102:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,16:103:4,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,16:116:2,taquwlu,تَقُولُ,qaAla,V,P,2MP,primary
Qaala,17:23:17,taqul,تَقُل,qaAla,V,S,2MS,primary
Qaala,17:23:22,qul,قُل,qaAla,V,S,2MS,primary
Qaala,17:24:7,qul,قُل,qaAla,V,S,2MS,primary
Qaala,17:28:9,qul,قُل,qaAla,V,S,2MS,primary
Qaala,17:40:9,taquwlu,تَقُولُ,qaAla,V,P,2MP,primary
Qaala,17:42:1,qul,قُل,qaAla,V,S,2MS,primary
Qaala,17:42:7,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,17:43:4,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,17:47:13,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,17:49:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,17:50:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,17:51:7,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,17:51:10,quli,قُلِ,qaAla,V,S,2MS,primary
Qaala,17:51:18,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,17:51:21,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,17:53:1,qul,قُل,qaAla,V,S,2MS,primary
Qaala,17:53:3,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,17:56:1,quli,قُلِ,qaAla,V,S,2MS,primary
Qaala,17:60:2,qulo,قُلْ,qaAla,V,P,1P,primary
Qaala,17:61:2,qulo,قُلْ,qaAla,V,P,1P,primary
Qaala,17:61:9,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,17:62:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,17:63:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,17:80:1,qul,قُل,qaAla,V,S,2MS,primary
Qaala,17:81:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,17:84:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,17:85:4,quli,قُلِ,qaAla,V,S,2MS,primary
Qaala,17:88:1,qul,قُل,qaAla,V,S,2MS,primary
Qaala,17:90:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,17:93:19,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,17:94:11,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,17:95:1,qul,قُل,qaAla,V,S,2MS,primary
Qaala,17:96:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,17:98:6,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,17:100:1,qul,قُل,qaAla,V,S,2MS,primary
Qaala,17:101:12,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,17:102:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,17:104:1,qulo,قُلْ,qaAla,V,P,1P,primary
Qaala,17:107:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,17:108:1,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,17:110:1,quli,قُلِ,qaAla,V,S,2MS,primary
Qaala,17:111:1,quli,قُلِ,qaAla,V,S,2MS,primary
Qaala,18:4:3,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,18:5:14,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,18:10:6,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,18:14:6,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,18:14:17,qulo,قُلْ,qaAla,V,P,1P,primary
Qaala,18:19:5,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:19:10,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,18:19:16,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,18:21:18,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,18:21:25,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:22:1,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,18:22:5,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,18:22:11,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,18:22:15,qul,قُل,qaAla,V,S,2MS,primary
Qaala,18:23:2,taquwla,تَقُولَ,qaAla,V,S,2MS,primary
Qaala,18:24:9,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,18:26:1,quli,قُلِ,qaAla,V,S,2MS,primary
Qaala,18:29:1,quli,قُلِ,qaAla,V,S,2MS,primary
Qaala,18:34:4,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:35:6,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:37:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:39:5,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,18:42:14,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,18:49:8,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,18:50:2,qulo,قُلْ,qaAla,V,P,1P,primary
Qaala,18:52:2,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,18:60:2,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:62:3,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:63:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:64:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:66:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:67:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:69:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:70:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:71:8,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:72:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:72:3,>aqulo,أَقُلْ,qaAla,V,S,1S,primary
Qaala,18:73:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:74:7,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:75:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:75:3,>aqul,أَقُل,qaAla,V,S,1S,primary
Qaala,18:76:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:77:19,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:78:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:83:5,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,18:86:14,qulo,قُلْ,qaAla,V,P,1P,primary
Qaala,18:87:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:88:9,naquwlu,نَقُولُ,qaAla,V,P,1P,primary
Qaala,18:94:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,18:95:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:96:9,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:96:15,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:98:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,18:103:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,18:109:1,qul,قُل,qaAla,V,S,2MS,primary
Qaala,18:110:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,19:4:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,19:8:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,19:9:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,19:9:3,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,19:10:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,19:10:6,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,19:18:1,qaAlato,قَالَتْ,qaAla,V,S,3FS,primary
Qaala,19:19:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,19:20:1,qaAlato,قَالَتْ,qaAla,V,S,3FS,primary
Qaala,19:21:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,19:21:3,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,19:23:6,qaAlato,قَالَتْ,qaAla,V,S,3FS,primary
Qaala,19:26:10,quwli,قُولِ,qaAla,V,S,2FS,primary
Qaala,19:27:5,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,19:29:3,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,19:30:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,19:35:13,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,19:42:2,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,19:46:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,19:47:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,19:66:1,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,19:73:6,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,19:75:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,19:77:5,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,19:79:4,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,19:80:3,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,19:88:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,20:10:4,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:18:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:19:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:21:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:25:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:36:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:40:4,taquwlu,تَقُولُ,qaAla,V,S,3FS,primary
Qaala,20:44:1,quwla,قُولَ,qaAla,V,D,2D,primary
Qaala,20:45:1,qaAla,قَالَ,qaAla,V,D,3MD,primary
Qaala,20:46:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:47:2,quwla,قُولَ,qaAla,V,D,2D,primary
Qaala,20:49:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:50:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:51:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:52:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:57:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:59:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:61:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:63:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,20:65:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,20:66:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:68:1,qulo,قُلْ,qaAla,V,P,1P,primary
Qaala,20:70:4,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,20:71:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:72:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,20:84:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:85:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:86:7,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:87:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,20:88:7,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,20:90:2,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:91:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,20:92:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:94:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:94:11,taquwla,تَقُولَ,qaAla,V,S,2MS,primary
Qaala,20:95:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:96:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:97:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:97:8,taquwla,تَقُولَ,qaAla,V,S,2MS,primary
Qaala,20:104:4,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,20:104:6,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,20:105:4,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,20:114:14,qul,قُل,qaAla,V,S,2MS,primary
Qaala,20:116:2,qulo,قُلْ,qaAla,V,P,1P,primary
Qaala,20:117:1,qulo,قُلْ,qaAla,V,P,1P,primary
Qaala,20:120:4,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:123:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:125:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:126:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,20:130:4,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,20:133:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,20:134:7,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,20:135:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,21:4:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,21:5:2,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,21:14:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,21:24:6,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,21:26:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,21:29:2,yaqulo,يَقُلْ,qaAla,V,S,3MS,primary
Qaala,21:38:1,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,21:42:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,21:45:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,21:46:7,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,21:52:2,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,21:53:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,21:54:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,21:55:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,21:56:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,21:59:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,21:60:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,21:60:5,yuqaAlu,يُقَالُ,qaAla,V,S,3MS,primary
Qaala,21:61:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,21:62:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,21:63:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,21:64:4,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,21:66:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,21:68:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,21:69:1,qulo,قُلْ,qaAla,V,P,1P,primary
Qaala,21:108:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,21:109:3,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,21:112:1,qa`la,قَٰلَ,qaAla,V,S,3MS,primary
Qaala,22:40:9,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,22:49:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,22:68:3,quli,قُلِ,qaAla,V,S,2MS,primary
Qaala,22:72:18,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,23:23:6,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,23:24:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,23:26:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,23:28:8,quli,قُلِ,qaAla,V,S,2MS,primary
Qaala,23:29:1,qul,قُل,qaAla,V,S,2MS,primary
Qaala,23:33:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,23:39:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,23:40:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,23:47:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,23:70:2,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,23:81:2,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,23:81:5,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,23:82:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,23:84:1,qul,قُل,qaAla,V,S,2MS,primary
Qaala,23:85:1,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,23:85:3,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,23:86:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,23:87:1,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,23:87:3,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,23:88:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,23:89:1,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,23:89:3,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,23:93:1,qul,قُل,qaAla,V,S,2MS,primary
Qaala,23:97:1,qul,قُل,qaAla,V,S,2MS,primary
Qaala,23:99:6,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,23:106:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,23:108:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,23:109:6,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,23:112:1,qa`la,قَٰلَ,qaAla,V,S,3MS,primary
Qaala,23:113:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,23:114:1,qa`la,قَٰلَ,qaAla,V,S,3MS,primary
Qaala,23:118:1,qul,قُل,qaAla,V,S,2MS,primary
Qaala,24:12:9,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,24:15:4,taquwlu,تَقُولُ,qaAla,V,P,2MP,primary
Qaala,24:16:4,qulo,قُلْ,qaAla,V,P,2MP,primary
Qaala,24:26:12,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,24:28:12,qiyla,قِيلَ,qaAla,V,S,3MS,primary
Qaala,24:30:1,qul,قُل,qaAla,V,S,2MS,primary
Qaala,24:31:1,qul,قُل,qaAla,V,S,2MS,primary
Qaala,24:47:1,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,24:51:13,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,24:53:8,qul,قُل,qaAla,V,S,2MS,primary
Qaala,24:54:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,25:4:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,25:5:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,25:6:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,25:7:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,25:8:11,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,25:15:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,25:17:8,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,25:18:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,25:19:4,taquwlu,تَقُولُ,qaAla,V,P,2MP,primary
Qaala,25:21:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,25:22:8,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,25:27:6,yaquwlu,يَقُولُ,qaAla,V,S,3MS,primary
Qaala,25:30:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,25:32:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,25:36:1,qulo,قُلْ,qaAla,V,P,1P,primary
Qaala,25:57:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,25:60:2,qiyla,قِيلَ,qaAla,V,S,3MS,primary
Qaala,25:60:6,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,25:63:11,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,25:65:2,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,25:74:2,yaquwlu,يَقُولُ,qaAla,V,P,3MP,primary
Qaala,25:77:1,qulo,قُلْ,qaAla,V,S,2MS,primary
Qaala,26:12:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,26:15:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,26:16:3,quwla,قُولَ,qaAla,V,D,2D,primary
Qaala,26:18:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,26:20:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,26:23:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,26:24:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,26:25:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,26:26:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,26:27:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,26:28:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,26:29:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,26:30:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,26:31:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,26:34:1,qaAla,قَالَ,qaAla,V,S,3MS,primary
Qaala,26:36:1,qaAlu,قَالُ,qaAla,V,P,3MP,primary
Qaala,26:39:1,qiyla,قِيلَ,qaAla,V,S,3MS,primary
Qaala,26:41:4,qaAlu,قَالُ,qaAla,V,P,3MP,primary
